8.50053	-5.90626	2.53904	1.3564	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.64134	-5.84022	2.53815	1.33426	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.73536	-5.74533	2.11674	1.57221	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.85421	-5.65296	2.12455	1.5896	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.94939	-5.5684	1.99764	1.65866	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.05302	-5.47435	2.01015	1.69067	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.21089	-5.39618	2.49175	1.46124	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.34554	-5.3201	2.48481	1.44804	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.42748	-5.22312	2.00756	1.65928	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.54136	-5.13036	2.01567	1.66533	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.63766	-5.04095	1.85395	1.71667	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.74531	-4.93907	1.8692	1.74094	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.83715	-4.83956	1.73859	1.79653	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.93784	-4.73951	1.74952	1.80219	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.0168	-4.62719	1.58979	1.88848	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1192	-4.49215	1.6318	1.98456	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.2063	-4.37056	1.59758	2.03273	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.3175	-4.21548	1.65935	2.16716	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.4503	-4.10103	1.97322	2.08708	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5586	-3.97152	1.97671	2.12925	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.6573	-3.85147	1.86572	2.16483	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7588	-3.73935	1.86199	2.14444	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.8009	-3.61251	1.31698	2.27921	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.871	-3.47834	1.31441	2.30418	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9804	-3.36267	1.71491	2.23296	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0681	-3.21484	1.72714	2.3393	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.1074	-3.07315	1.20249	2.46315	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.1721	-2.91017	1.20442	2.54275	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.2204	-2.76202	1.06023	2.58645	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.2774	-2.59366	1.06152	2.66299	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.2098	-2.43883	-0.0633198	2.82196	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.1989	-2.27435	-0.0768666	2.84732	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.3131	-2.11605	1.05119	2.73337	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.3678	-1.96322	1.04543	2.74017	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3673	-1.81377	0.536736	2.77713	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3848	-1.66731	0.512965	2.75591	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.3189	-1.52671	-0.239083	2.80876	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.2994	-1.37594	-0.25269	2.83752	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.2482	-1.22497	-0.570139	2.83646	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.2036	-1.10772	-0.596214	2.71787	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.0785	-0.975375	-1.40602	2.73279	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
11.0013	-0.794501	-1.41885	2.86419	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.9523	-0.635215	-1.10941	2.8636	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.8859	-0.509258	-1.11834	2.76743	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.7816	-0.372566	-1.54402	2.71999	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.6889	-0.275331	-1.55548	2.56071	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.5124	-0.160368	-2.40474	2.47051	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.3741	-0.0776238	-2.41188	2.30928	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.287	0.0382384	-2.06329	2.28383	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.1716	0.0750466	-2.05824	2.01479	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
